4.966000080109,1021.5
4.967700004578,1021.5
4.969999790192,622.299987793
4.97200012207,622.299987793
4.973999977112,504.5
4.975500106812,504.5
4.978000164032,426.3999938965
4.97989988327,426.3999938965
4.981999874115,351.5
4.98409986496,351.5
4.986000061035,313.8999938965
4.987699985504,313.8999938965
4.989999771118,246.1000061035
4.992000102997,246.1000061035
4.993999958038,196.3999938965
4.996099948883,196.3999938965
4.998000144958,160.6999969482
4.999599933624,160.6999969482
5.001999855042,153.6999969482
5.00400018692,153.6999969482
5.006000041962,138.1999969482
5.007599830627,138.1999969482
5.010000228882,125.8000030518
5.012000083923,125.8000030518
5.013999938965,126.5999984741
5.015999794006,126.5999984741
5.018000125885,116.3000030518
5.019499778748,116.3000030518
5.021999835968,117
5.026000022888,102.5
5.02799987793,102.5
5.028399944305,93.30000305176
5.030000209808,93.30000305176
5.030200004578,800.700012207
5.032400131226,91.69999694824
5.03319978714,800.700012207
5.033999919891,91.69999694824
5.035900115967,93.5
5.038000106812,93.5
5.040100097656,800.700012207
5.040400028229,94.90000152588
5.041999816895,94.90000152588
5.044199943542,94.09999847412
5.046000003815,94.09999847412
5.048099994659,111.6999969482
5.050000190735,111.6999969482
5.05060005188,800.700012207
5.052400112152,117.4000015259
5.053999900818,117.4000015259
5.056200027466,119.9000015259
5.058000087738,119.9000015259
5.060400009155,176.1999969482
5.061999797821,176.1999969482
5.063700199127,800.700012207
5.064099788666,218.1999969482
5.065999984741,218.1999969482
5.067900180817,250.1999969482
5.070000171661,250.1999969482
5.072100162506,314.299987793
5.073599815369,800.700012207
5.073999881744,314.299987793
5.076200008392,367.200012207
5.078000068665,367.200012207
5.079800128937,800.700012207
5.080399990082,525.0999755859
5.081999778748,525.0999755859
